SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (2-4 Unit),4137 De Reimer Ave,Bronx,NY,10466,849000,5,4.5,Bronx,3174,2374,2018,1,267,,Active,,,http://www.redfin.com/NY/The-Bronx/4137-De-Reimer-Ave-10466/home/44795313,HGMLS,6003892,N,Y,40.8941469,-73.84347
MLS Listing,,Multi-Family (2-4 Unit),927 E 79 St,Brooklyn,NY,11236,839000,5,2.5,Brooklyn,2456,2400,,1,342,,Active,,,http://www.redfin.com/NY/Brooklyn/927-E-79th-St-11236/home/40886261,BNYMLS,435886,N,Y,40.63455,-73.913143
MLS Listing,,Multi-Family (2-4 Unit),2002 Edenwald Ave,Bronx,NY,10466,800000,6,2,Bronx,3276,2100,1970,1,244,,Active,,,http://www.redfin.com/NY/The-Bronx/2002-Edenwald-Ave-10466/home/44782109,MLSLI,3191293,N,Y,40.892721,-73.843251
MLS Listing,,Multi-Family (2-4 Unit),145-03 107th Ave,Jamaica,NY,11435,800000,6,4.5,Jamaica,2200,1797,2007,1,364,,Active,,,http://www.redfin.com/NY/Jamaica/145-03-107th-Ave-11435/home/20642068,MLSLI,3191275,N,Y,40.691404,-73.80488
MLS Listing,,Single Family Residential,270 Park St,Staten Island,NY,10306,824999,5,3,Richmond Town,1928,4537,1965,3,428,,Active,,,http://www.redfin.com/NY/Staten-Island/270-Park-St-10306/home/56065911,SIBORMLS,1134786,N,Y,40.5694016,-74.1343885
MLS Listing,,Multi-Family (2-4 Unit),116-39 190th St,Jamaica,NY,11412,849000,6,4,Jamaica,,3650,2003,3,,,Active,,,http://www.redfin.com/NY/St-Albans/116-39-190th-St-11412/home/21692862,MLSLI,3190789,N,Y,40.6925293,-73.761098
MLS Listing,,Multi-Family (2-4 Unit),80-15 89th Ave,Woodhaven,NY,11421,838000,7,3,Woodhaven,1840,2500,1901,4,455,,Active,,,http://www.redfin.com/NY/Jamaica/80-15-89th-Ave-11421/home/20786917,MLSLI,3190680,N,Y,40.6889589,-73.860812
MLS Listing,,Multi-Family (2-4 Unit),249 E 49 St,Brooklyn,NY,11203,829000,6,4,Brooklyn,1902,2585,1940,6,436,,Active,,,http://www.redfin.com/NY/Brooklyn/249-E-49th-St-11203/home/170225841,BNYMLS,435747,N,Y,40.6560716,-73.9315912
MLS Listing,,Multi-Family (2-4 Unit),8 Dune Ct,Bronx,NY,10473,849900,6,4,Bronx,2380,1568,2002,6,357,,Active,,,http://www.redfin.com/NY/The-Bronx/8-Dune-Ct-10473/home/44765267,HGMLS,6002150,N,Y,40.809028,-73.855935
MLS Listing,,Multi-Family (2-4 Unit),139-21 254th St,Rosedale,NY,11422,850000,6,5,Rosedale,4500,4500,1930,7,189,,Active,,,http://www.redfin.com/NY/Jamaica/139-21-254th-St-11422/home/20687231,MLSLI,3189566,N,Y,40.660693,-73.729906
MLS Listing,,Townhouse,653 Barlow Ave,Staten Island,NY,10312,819000,5,3,Arden Heights,1760,3800,1970,7,465,,Active,,,http://www.redfin.com/NY/Staten-Island/653-Barlow-Ave-10312/home/56135503,SIBORMLS,1134610,N,Y,40.5570206,-74.1703969
MLS Listing,,Multi-Family (2-4 Unit),56-36 Waldron St,Corona,NY,11368,849000,5,3,Corona,,2000,1920,9,,,Active,,,http://www.redfin.com/NY/Flushing/56-36-Waldron-St-11368/home/20920493,MLSLI,3189290,N,Y,40.739811,-73.85523
MLS Listing,,Multi-Family (2-4 Unit),3031 Brighton 1 St,Brooklyn,NY,11235,849000,5,3.5,Brooklyn,1850,2025,,10,459,,Active,,,http://www.redfin.com/NY/Brooklyn/3031-Brighton-1st-St-11235/home/40906158,BNYMLS,435662,N,Y,40.5778792,-73.966772
MLS Listing,,Multi-Family (2-4 Unit),23-16 Healy Ave,Far Rockaway,NY,11691,849000,9,3,Bayswater,,6875,1930,13,,,Active,,,http://www.redfin.com/NY/Far-Rockaway/23-16-Healy-Ave-11691/home/20677290,MLSLI,3188321,N,Y,40.605509,-73.759501
MLS Listing,,Multi-Family (2-4 Unit),760 Pine St,Brooklyn,NY,11208,850000,6,2.75,Brooklyn,2750,3100,,25,309,,Active,,,http://www.redfin.com/NY/Brooklyn/760-Pine-St-11208/home/40770073,BNYMLS,435472,N,Y,40.6665085,-73.8689899
MLS Listing,,Multi-Family (2-4 Unit),780 Bartholdi St,Bronx,NY,10467,850000,8,5,Bronx,,2626,1910,33,,,Active,,,http://www.redfin.com/NY/The-Bronx/780-Bartholdi-St-10467/home/44790265,MLSLI,3185772,N,Y,40.8738004,-73.8637527
MLS Listing,,Multi-Family (2-4 Unit),91-40 109th St,Richmond Hill,NY,11418,800000,6,2,Richmond Hill,,2000,1920,34,,,Active,,,http://www.redfin.com/NY/Jamaica/91-40-109th-St-11418/home/20774152,MLSLI,3185310,N,Y,40.6921279,-73.837207
MLS Listing,,Multi-Family (2-4 Unit),124-16 85 Ave,Kew Gardens,NY,11415,849900,5,2.5,Kew Gardens,,2242,1920,35,,,Active,,,http://www.redfin.com/NY/Jamaica/124-16-85th-Ave-11415/home/20780081,MLSLI,3185191,N,Y,40.703873,-73.826962
MLS Listing,,Multi-Family (2-4 Unit),161-26 119th Rd,Jamaica,NY,11434,850000,5,4,Queens,,3000,2019,35,,,Active,,,http://www.redfin.com/NY/Jamaica/161-26-119th-Rd-11434/home/20709958,MLSLI,3185102,N,Y,40.681336,-73.782134
MLS Listing,,Townhouse,35 Plank Rd,Staten Island,NY,10314,850000,6,4,Bulls Head,3190,4400,1970,36,266,,Active,,,http://www.redfin.com/NY/Staten-Island/35-Plank-Rd-10314/home/56107228,SIBORMLS,1134235,N,Y,40.6096048,-74.1675531
MLS Listing,,Single Family Residential,2186 Dutch Broadway,Elmont,NY,11003,849000,5,4,Elmont,2600,6820,1951,36,327,,Active,,,http://www.redfin.com/NY/Elmont/2186-Dutch-Broadway-11003/home/20465291,MLSLI,3184978,N,Y,40.6956967,-73.7202144
MLS Listing,,Condo/Co-op,Unit at 247 E 49th St,Brooklyn,NY,11203,829000,6,4,Brooklyn,,,,38,,,Active,,,http://www.redfin.com/NY/Brooklyn/247-E-49th-St-11203/home/170023605,REBNY,NYLS101481,N,Y,40.6561028,-73.9315618
MLS Listing,,Multi-Family (2-4 Unit),163-43 Phroane Ave,Jamaica,NY,11433,849999,9,4,Jamaica,,4000,1925,39,,,Active,,,http://www.redfin.com/NY/Jamaica/163-43-Phroane-Ave-11433/home/20755830,MLSLI,3184437,N,Y,40.691173,-73.7857049
MLS Listing,,Townhouse,418 Castleton Ave,Staten Island,NY,10301,849900,5,3,Silver Lake,2206,4120,1931,39,385,,Active,,,http://www.redfin.com/NY/Staten-Island/418-Castleton-Ave-10301/home/170014518,SIBORMLS,1134186,N,Y,40.6334127,-74.0965927
MLS Listing,,Single Family Residential,112-06 Hannibal St,Jamaica,NY,11412,849000,8,2.5,Jamaica,,8000,1930,40,,,Active,,,http://www.redfin.com/NY/Jamaica/112-06-Hannibal-St-11412/home/20754234,MLSLI,3184089,N,Y,40.699655,-73.765024
MLS Listing,,Multi-Family (2-4 Unit),253-30 148th Dr,Rosedale,NY,11422,849000,6,4,Rosedale,2350,3325,1970,44,361,,Active,,,http://www.redfin.com/NY/Jamaica/253-30-148th-Dr-11422/home/20686185,MLSLI,3183409,N,Y,40.6535256,-73.73567
MLS Listing,,Multi-Family (2-4 Unit),79-24 68th Rd,Middle Village,NY,11379,848000,5,2,Middle Village,,2000,1930,45,,,Active,,,http://www.redfin.com/NY/Flushing/79-24-68th-Rd-11379/home/20873475,MLSLI,3183294,N,Y,40.7102689,-73.872389
MLS Listing,,Multi-Family (2-4 Unit),3613 Avenue J,,NY,11210,835000,6,4,,1648,1951,1915,47,507,,Active,,,http://www.redfin.com/NY/Brooklyn/3613-Avenue-J-11210/home/28894459,HGMLS,5122676,N,Y,40.627609,-73.9407352
MLS Listing,,Multi-Family (2-4 Unit),74-18 87th Ave,Woodhaven,NY,11421,849000,5,2,Woodhaven,,2000,1901,52,,,Active,,,http://www.redfin.com/NY/Jamaica/74-18-87th-Ave-11421/home/20785378,MLSLI,3182420,N,Y,40.69035,-73.867188
MLS Listing,,Multi-Family (2-4 Unit),1616 Remsen Ave,,NY,11236,820000,5,2.5,,1561,,1960,53,525,,Active,,,http://www.redfin.com/NY/Brooklyn/1616-Remsen-Ave-11236/home/40889107,HGMLS,5121330,N,Y,40.632083,-73.89736
MLS Listing,,Townhouse,30 Harbor Rd,Staten Island,NY,10303,849000,6,5,Mariners Harbor,3455,3893,2019,54,246,,Active,,,http://www.redfin.com/NY/Staten-Island/30-Harbor-Rd-10303/home/56088708,SIBORMLS,1133949,N,Y,40.6362746,-74.1603975
MLS Listing,,Single Family Residential,22-25 98 St,E. Elmhurst,NY,11369,849000,6,2.5,E. Elmhurst,,3897,1925,54,,,Active,,,http://www.redfin.com/NY/East-Elmhurst/2225-98th-St-11369/home/20941239,MLSLI,3181684,N,Y,40.769947,-73.872456
MLS Listing,,Multi-Family (2-4 Unit),1976 Matthews Ave,Bronx,NY,10462,849900,5,2.5,Bronx,2268,2500,1970,56,375,,Active,January-18-2020 12:00 PM,January-18-2020 02:00 PM,http://www.redfin.com/NY/The-Bronx/1976-Matthews-Ave-10462/home/44740716,HGMLS,5120805,N,Y,40.8500228,-73.8626156
MLS Listing,,Multi-Family (2-4 Unit),1903 Arnow Ave,Bronx,NY,10469,825000,8,5,Bronx,2040,2003,2004,59,404,,Active,,,http://www.redfin.com/NY/The-Bronx/1903-Arnow-Ave-10469/home/44754710,HGMLS,5120463,N,Y,40.8699572,-73.8355886
MLS Listing,,Multi-Family (2-4 Unit),1901 Arnow Ave,Bronx,NY,10469,825000,8,5,Bronx,2040,2874,2004,59,404,,Active,,,http://www.redfin.com/NY/The-Bronx/1901-Arnow-Ave-10469/home/44798455,HGMLS,5120460,N,Y,40.869898,-73.835646
MLS Listing,,Multi-Family (2-4 Unit),1907 Arnow Ave,Bronx,NY,10469,825000,8,6,Bronx,2040,3267,2004,59,404,,Active,,,http://www.redfin.com/NY/The-Bronx/1907-Arnow-Ave-10469/home/44754711,HGMLS,5120459,N,Y,40.8699693,-73.8354048
MLS Listing,,Multi-Family (2-4 Unit),109-24 175th St,Jamaica,NY,11433,819000,5,4,Jamaica,,3000,1945,59,,,Active,January-18-2020 02:00 PM,January-18-2020 04:00 PM,http://www.redfin.com/NY/Jamaica/109-24-175th-St-11433/home/20753208,MLSLI,3180825,N,Y,40.698336,-73.77996
MLS Listing,,Multi-Family (2-4 Unit),456 Berriman St,Brooklyn,NY,11208,830000,5,4.5,Brooklyn,,2027,2009,60,,,Active,,,http://www.redfin.com/NY/Brooklyn/456-Berriman-St-11208/home/21996704,MLSLI,3180605,N,Y,40.6671819,-73.8779595
MLS Listing,,Multi-Family (2-4 Unit),191-11 114th Rd,Jamaica,NY,11412,829000,6,4.5,Jamaica,,3000,1925,61,,,Active,,,http://www.redfin.com/NY/Jamaica/191-11-114th-Rd-11412/home/20739322,MLSLI,3180174,N,Y,40.6976749,-73.761633
MLS Listing,,Multi-Family (2-4 Unit),2832 Zulette Ave,Bronx,NY,10461,825000,6,3,Bronx,2772,2374,1920,63,298,,Active,,,http://www.redfin.com/NY/The-Bronx/2832-Zulette-Ave-10461/home/44762318,HGMLS,5117362,N,Y,40.8419675,-73.8355962
MLS Listing,,Multi-Family (2-4 Unit),13 Laurel Ave,call Listing Agent,NY,10304,829999,8,2,Staten island,1556,3524,1920,66,533,,Active,,,http://www.redfin.com/NY/Staten-Island/13-Laurel-Ave-10304/home/56083397,HGMLS,5118922,N,Y,40.6200362,-74.0853389
MLS Listing,,Multi-Family (2-4 Unit),103-49 102nd St,Ozone Park,NY,11417,849888,6,3,Ozone Park,2286,3503,1920,67,372,,Active,,,http://www.redfin.com/NY/Jamaica/103-49-102nd-St-11417/home/20768515,MLSLI,3178837,N,Y,40.682533,-73.838899
MLS Listing,,Multi-Family (2-4 Unit),11-13 123rd St,College Point,NY,11356,849000,5,2,College Point,,3910,1910,68,,,Active,,,http://www.redfin.com/NY/Flushing/11-13-123rd-St-11356/home/20872495,MLSLI,3178485,N,Y,40.787507,-73.844374
MLS Listing,,Multi-Family (2-4 Unit),215 E 35th Street St,East Flatbush,NY,11203,849999,5,2,East Flatbush,,2000,1910,72,,,Active,,,http://www.redfin.com/NY/Brooklyn/215-E-35th-St-11203/home/40779391,MLSLI,3177549,N,Y,40.650035,-73.9444365
MLS Listing,,Multi-Family (2-4 Unit),1727 Victor St,Bronx,NY,10462,825000,6,2,Bronx,4077,2500,1901,73,202,,Active,,,http://www.redfin.com/NY/The-Bronx/1727-Victor-St-10462/home/44742909,HGMLS,5117441,N,Y,40.8443334,-73.8668652
MLS Listing,,Single Family Residential,24 Dorothy St,Staten Island,NY,10314,849888,5,4,Willowbrook,2130,4000,1965,76,399,,Active,,,http://www.redfin.com/NY/Staten-Island/24-Dorothy-St-10314/home/56016729,SIBORMLS,1133405,N,Y,40.5984472,-74.1390666
MLS Listing,,Multi-Family (2-4 Unit),913 E 223 St,Bronx,NY,10466,825000,9,3,Bronx,3355,2500,1925,77,246,,Active,,,http://www.redfin.com/NY/The-Bronx/913-E-223rd-St-10466/home/44782810,MLSLI,3176070,N,Y,40.8845826,-73.8548762
MLS Listing,,Multi-Family (2-4 Unit),750 Sackman St,Brooklyn,NY,11212,839999,5,2,Brooklyn,,2283,1910,84,,,Active,,,http://www.redfin.com/NY/Brooklyn/750-Sackman-St-11212/home/40756700,MLSLI,3174417,N,Y,40.6590036,-73.90242
MLS Listing,,Multi-Family (2-4 Unit),99 Kenilworth Pl,Brooklyn,NY,11210,849000,5,2,Brooklyn,1908,1892,1915,85,445,,Active,,,http://www.redfin.com/NY/Brooklyn/99-Kenilworth-Pl-11210/home/40868610,BNYMLS,434119,N,Y,40.633711,-73.949537
MLS Listing,,Single Family Residential,218-05 Grand Central Pkwy,Hollis Hills,NY,11427,850000,5,2.5,Hollis Hills,,5660,1945,87,,,Active,,,http://www.redfin.com/NY/Queens-Village/21805-Grand-Central-Pkwy-11427/home/20805837,MLSLI,3173811,N,Y,40.7307213,-73.7509176
MLS Listing,,Multi-Family (2-4 Unit),76-19 85th Dr,Woodhaven,NY,11421,850000,11,2.5,Woodhaven,,2420,1910,89,,,Active,,,http://www.redfin.com/NY/Jamaica/76-19-85th-Dr-11421/home/20789359,MLSLI,3173220,N,Y,40.6940529,-73.865707
MLS Listing,,Multi-Family (2-4 Unit),103 Savo Loop,STATEN ISLAND,NY,10309,829999,6,3,STATEN ISLAND,,4000,1998,90,,,Active,,,http://www.redfin.com/NY/Staten-Island/103-Savo-Loop-10309/home/56073732,MLSLI,3172882,N,Y,40.5218404,-74.2223576
MLS Listing,,Multi-Family (2-4 Unit),114-04 200th St,St. Albans,NY,11412,850000,6,3,St. Albans,,3794,1960,94,,,Active,,,http://www.redfin.com/NY/Jamaica/114-04-200th-St-11412/home/20740176,MLSLI,3172229,N,Y,40.699782,-73.754867
MLS Listing,,Multi-Family (2-4 Unit),230-48 144th Ave,Springfield Gdns,NY,11413,850000,6,5,Springfield Gdns,,2927,2005,95,,,Active,,,http://www.redfin.com/NY/Jamaica/230-48-144th-Ave-11413/home/20685541,MLSLI,3171821,N,Y,40.6622487,-73.7472571
MLS Listing,,Multi-Family (2-4 Unit),399 Ridgewood Ave,Cypress Hills,NY,11208,840000,5,2.5,Cypress Hills,2120,1940,1901,97,396,,Active,,,http://www.redfin.com/NY/Brooklyn/399-Ridgewood-Ave-11208/home/40762552,MLSLI,3171232,N,Y,40.6852853,-73.8741351
MLS Listing,,Multi-Family (2-4 Unit),390 E 195th St,Bronx,NY,10458,848888,8,3,Bronx,3672,2090,1915,99,231,,Active,,,http://www.redfin.com/NY/The-Bronx/390-E-195th-St-10458/home/44805354,HGMLS,5085460,N,Y,40.8644892,-73.888835
MLS Listing,,Multi-Family (2-4 Unit),145 Highland Pl,Brooklyn,NY,11208,845000,9,4,Cypress Hills/East Ny,,2700,1899,102,,,Active,,,http://www.redfin.com/NY/Brooklyn/145-Highland-Pl-11208/home/40758327,MLSLI,3169951,N,Y,40.6819195,-73.8810603
