SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,123 Washington St Unit 50G,New York,NY,10006,1499000,1,1,Financial District,708,,2010,1,2117,,Active,,,http://www.redfin.com/NY/New-York/123-Washington-St-10006/home/45330870,REBNY,POGR1864919,N,Y,40.7092191,-74.0137534
MLS Listing,,Condo/Co-op,100 Jay St Unit 18J,Brooklyn,NY,11201,1285000,1,1,Dumbo,909,,2006,3,1414,,Active,,,http://www.redfin.com/NY/Brooklyn/100-Jay-St-11201/home/40667335,REBNY,UCOM462442,N,Y,40.7019049,-73.987181
MLS Listing,,Condo/Co-op,104 W 70th St Unit 4G,New York,NY,10023,1299000,1,1,Upper West Side,750,,1902,4,1732,,Active,,,http://www.redfin.com/NY/New-York/104-W-70th-St-10023/home/45269615,REBNY,UCOM1865214,N,Y,40.7761017,-73.9801351
MLS Listing,,Condo/Co-op,543 W 122nd St Unit 18D,New York,NY,10027,1280000,1,1,Morningside Heights,770,,2019,4,1662,,Active,,,http://www.redfin.com/NY/New-York/543-W-122nd-St-10027/home/170245177,REBNY,HALS19383456,N,Y,40.8114727,-73.9602154
MLS Listing,,Condo/Co-op,543 W 122nd St Unit 7G,New York,NY,10027,1260000,1,1,Morningside Heights,801,,2019,4,1573,,Active,,,http://www.redfin.com/NY/New-York/543-W-122nd-St-10027/home/170243438,REBNY,HALS19382688,N,Y,40.8114727,-73.9602154
MLS Listing,,Condo/Co-op,123 Washington St Unit 48A,Manhattan,NY,10006,1450000,1,1,Financial District,799,,2007,4,1815,1420,Active,,,http://www.redfin.com/NY/New-York/123-Washington-St-10006/unit-48A/home/45330829,MLSLI,3190627,N,Y,40.7092191,-74.0137534
MLS Listing,,Condo/Co-op,66 E 83rd St Unit C3,New York,NY,10028,1295000,1,1,Upper East Side,,,1930,4,,,Active,,,http://www.redfin.com/NY/New-York/66-E-83rd-St-10028/home/114908860,REBNY,HALS20007702,N,Y,40.7783334,-73.9592651
MLS Listing,,Condo/Co-op,60 E 8th St Unit 23L,New York,NY,10003,1475000,1,1,Central Village,850,,1967,4,1735,,Active,,,http://www.redfin.com/NY/New-York/60-E-8th-St-10003/home/170234106,REBNY,DEGI4068816,N,Y,40.7306031,-73.9930165
MLS Listing,,Condo/Co-op,211 E 13th St Unit 5G,New York,NY,10003,1475000,1,1,East Village,776,,2013,5,1901,,Active,,,http://www.redfin.com/NY/New-York/211-E-13th-St-10003/home/105855280,REBNY,UCOM1178088,N,Y,40.732446,-73.98682
MLS Listing,,Condo/Co-op,350 Hicks St Unit 14C,Brooklyn,NY,11201,1360000,1,1,Cobble Hill,721,,,5,1886,,Active,,,http://www.redfin.com/NY/Brooklyn/350-Hicks-St-11201/home/170231883,REBNY,DEGI3947590,N,Y,40.6908113,-73.9980356
MLS Listing,,Condo/Co-op,101 W 79th St Unit 6G,New York,NY,10024,1350000,1,1,Upper West Side,860,,1986,5,1570,,Active,,,http://www.redfin.com/NY/New-York/101-W-79th-St-10024/home/45272719,REBNY,CORC5961079,N,Y,40.7824201,-73.9757026
MLS Listing,,Condo/Co-op,1255 Fifth Ave Unit 5A,New York,NY,10029,1275000,1,1,Upper East Side,908,,1925,6,1404,,Active,,,http://www.redfin.com/NY/New-York/1255-5th-Ave-10029/home/45297168,REBNY,UCOM1864862,N,Y,40.7950776,-73.9502988
MLS Listing,,Multi-Family (2-4 Unit),41-53 68th,Woodside,NY,11377,1495000,0,,Woodside,,,,6,,,Active,,,http://www.redfin.com/NY/Flushing/41-53-Woodside-Ave-11377/home/20937017,HGMLS,6002291,N,Y,40.7430902,-73.8963556
MLS Listing,,Condo/Co-op,130 W 17th St Unit 4S,New York,NY,10011,1395000,1,1,Chelsea,1255,,,6,1112,,Active,,,http://www.redfin.com/NY/New-York/130-W-17th-St-10011/home/170225495,REBNY,BHSR19993298,N,Y,40.7397632,-73.9971743
MLS Listing,,Condo/Co-op,200 E 69th St Unit 19E,New York,NY,10021,1450000,1,1.5,Upper East Side,775,,1991,6,1871,,Active,,,http://www.redfin.com/NY/New-York/200-E-69th-St-10021/home/45286136,REBNY,212C67813,N,Y,40.76751,-73.961754
MLS Listing,,Condo/Co-op,255 Hudson St Unit 10C,New York,NY,10013,1395000,1,1,Soho,917,,2005,6,1521,,Active,,,http://www.redfin.com/NY/New-York/255-Hudson-St-10013/home/45194373,REBNY,BHSR20003521,N,Y,40.7247255,-74.0081158
MLS Listing,,Vacant Land,134-148 Beach St,Staten Island,NY,10304,1400000,0,,Stapleton,,5082,,10,,,Active,,,http://www.redfin.com/NY/Staten-Island/134-Beach-St-10304/home/77422763,SIBORMLS,1134575,N,Y,40.6291334,-74.0804288
MLS Listing,,Condo/Co-op,545 W 48th St Unit 603S,New York,NY,10036,1375000,1,1,Middle West Side,,,2015,11,,,Active,,,http://www.redfin.com/NY/New-York/545-W-48th-St-10036/home/105886620,REBNY,HALS19998120,N,Y,40.7644125,-73.9945268
MLS Listing,,Condo/Co-op,347 W 57th St Unit 34D,New York,NY,10019,1500000,1,2,Middle West Side,,,1982,12,,,Active,,,http://www.redfin.com/NY/New-York/347-W-57th-St-10019/home/45263625,REBNY,CORC5953713,N,Y,40.7678349,-73.9846922
MLS Listing,,Condo/Co-op,210 W 19th St Unit 1J,New York,NY,10011,1499000,1,1,Chelsea,,,1939,12,,,Active,,,http://www.redfin.com/NY/New-York/210-W-19th-St-10011/home/45249313,REBNY,CORC5951228,N,Y,40.7417597,-73.9982003
MLS Listing,,Condo/Co-op,252 South St Unit 33J,New York,NY,10002,1430000,1,1,Chinatown,695,,,13,2058,,Active,,,http://www.redfin.com/NY/New-York/252-South-St-10002/home/170188118,REBNY,EXTE107065,N,Y,40.7110409,-73.9911744
MLS Listing,,Condo/Co-op,252 South St Unit 12B,New York,NY,10002,1434000,1,1,Chinatown,696,,,13,2060,,Active,,,http://www.redfin.com/NY/New-York/252-South-St-10002/home/148049307,REBNY,EXTE107064,N,Y,40.709943,-73.991212
MLS Listing,,Condo/Co-op,252 South St Unit 28F,New York,NY,10002,1341000,1,1,Chinatown,695,,,13,1929,,Active,,,http://www.redfin.com/NY/New-York/252-South-St-10002/home/144573930,REBNY,EXTE107063,N,Y,40.710175,-73.9893198
MLS Listing,,Condo/Co-op,67 E 11th St #306,New York,NY,10003,1250000,1,1,Greenwich Village,850,,1868,15,1471,,Active,,,http://www.redfin.com/NY/New-York/67-E-11th-St-10003/home/45172958,REBNY,UCOM1863824,N,Y,40.7330515,-73.9923312
MLS Listing,,Condo/Co-op,61 Jane St Unit 10K,New York,NY,10014,1495000,1,1,West Village,,,1967,17,,,Active,,,http://www.redfin.com/NY/New-York/61-Jane-St-10014/home/45200155,REBNY,DEGI4058590,N,Y,40.7382981,-74.0058899
MLS Listing,,Condo/Co-op,15 Union Sq W Unit 2A,New York,NY,10003,1400000,1,1,Flatiron,,,2008,18,,,Active,,,http://www.redfin.com/NY/New-York/15-Union-Sq-W-10003/home/45319921,REBNY,SOTH2829978,N,Y,40.7358934,-73.9917033
